OXI_ID,CODIGO INMUEBLE COMPLETO,EMPRESA PROPIETARIA,TIPOLOGIA INMUEBLE,REFERENCIA CATASTRAL,CCAA,PROVINCIA,CIUDAD,DIRECCIÓN COMPLETA,CODIGO POSTAL,ASKING PRICE,NUMERO DORMITORIOS,NUMERO BAÑOS,SUPERFICIE,SITUACIÓN OCUPACIONAL,FIELD AGENT ASSIGNED,FASE JUDICIAL,CLIENTE ,TIPO DE OPERACIÓN,PUBLISHED,OFFER STATUS,IBI,GASTOS COMUNIDAD,RESERVA-ARRAS AGREEMENT,OFFER QUANTITY,OXI FEES,NET FEES OXI,FIELD AGENTE FEES,OXI FEES (VAT),FIELD AGENT FESS (VAT),FASE RESERVA,FASE PBC,NOTARY,COMENTARIOS,HONORARIOS,ACTIVO EN COLABORACIÓN,OCUPACIÓN,VULNERABILIDAD,COMENTARIO GENERAL
OXI_8725,VI-000-030-690-594,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5600304DF2850B0028KD,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,PLAZA BLOCS FLORIDA 6    4 4,08905,€80000.00,2,1,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8726,VI-000-030-690-606,ENIROD PROPERTIES 2021 SL,VIVIENDA,5600606DF2850B0030QS,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE ABEDUL 6   B 3 2,08905,€74400.00,3,1,50.6,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8727,VI-000-030-688-772,LANUSEI INVESTMENTS S.L.,VIVIENDA,#N/A,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE GRAVINA 40         1 SAT 1,08906,€128000.00,2,1,60,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8728,VI-000-030-690-638,ENIROD PROPERTIES 2021 SL,VIVIENDA,5602413DF2850D0009RK,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE MENORCA 6    BJS 1,08905,€114000.00,,,60.95,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8729,VI-000-030-690-660,DORINE PROPERTIES 2019 S.L.,VIVIENDA,5401716DF2850A0011UD,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE SANT FRANCESC XAVIER DE 10    A 2,08905,€93000.00,3,1,49.45,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8730,VI-000-030-688-790,DORINE PROPERTIES 2019 S.L.,VIVIENDA,6904117DF2860D0002BG,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE HOLANDA 52    BJS 2,08903,€88000.00,3,1,59,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8731,VI-000-030-688-869,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5600601DF2850B0010AZ,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE LLORER 41    ENT 4,08905,€116000.00,3,1,57.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8732,VI-000-030-688-904,ENIROD PROPERTIES 2021 SL,VIVIENDA,6088103DF2768G0019IE,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,AVDA EUROPA 130    9 1,08907,€159500.00,3,1,76,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8733,VI-000-030-688-964,ENIROD PROPERTIES 2021 SL,VIVIENDA,6405414DF2860E0007OY,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE ORIENTE 52    1 3,08904,€181000.00,3,1,79,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8734,VI-000-030-690-861,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,6303439DF2860C0024TX,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE MAS 125    1 Ñ,08904,€106500.00,2,1,39,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8735,VI-000-030-689-348,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,9820504DF1892B0006QS,CATALUNYA,BARCELONA,SANT FELIU DE LLOBREGAT,CALLE LAUREA MIRO 350   B -1 2,08980,€129000.00,3,1,62,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8736,VI-000-030-689-424,ENIROD PROPERTIES 2021 SL,VIVIENDA,#N/A,ANDALUCIA,CADIZ,EL PUERTO DE SANTA MARIA,CALLE DEL PIANO 4 0 0 0 4 244,11500,€172500.00,,,101,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8737,VI-000-030-658-769,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,9844401DF2994D0005DA,CATALUNYA,BARCELONA,RIPOLLET,CALLE ESTRELLA 4    1 2,08291,€169600.00,2,1,90,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8738,VI-000-030-689-637,TEANA INVESTMENTS S.L.,VIVIENDA,7787702DS5078N0008DB,CANARIAS,LAS PALMAS,LAS PALMAS DE GRAN CANARIA,CALLE MANUEL PEREZ NAVARRO 2 1         2 C,35014,€120000.00,3,2,88,Okupado ,FRANCISCO JAVIER BERNADES,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8739,VI-000-030-690-075,ENIROD PROPERTIES 2021 SL,VIVIENDA,0374116YH0307G0014TX,COMUNIDAD VALENCIANA,ALICANTE,ELX,CALLE JOSE MAS ESTEVE 13    3 IZQ,03201,€51000.00,3,1,81,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8740,VI-000-030-659-211,NIMRAIS INVESTMENTS S.L.,VIVIENDA,1790807VK4419S0101EX,MADRID,MADRID,VALDEMORO,CALLE LA RIOJA 27 1     4 1 H,28341,€158000.00,,,103,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8741,VI-000-030-690-441,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5600301DF2850B0012QM,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,PLAZA BLOCS FLORIDA 3    1 12,08905,€67600.00,,,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8742,VI-000-030-690-492,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,6404937DF2860C0019WB,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE MAS 91    AT 1,08904,€119000.00,3,1,53,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8743,VI-000-030-690-512,ENIROD PROPERTIES 2021 SL,VIVIENDA,5701421DF2850B0013FQ,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE LLORER 12    ENT 3,08905,€93200.00,3,1,54.05,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8744,VI-000-030-690-562,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5601304DF2850B0008OX,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,PLAZA BLOCS FLORIDA 12 0 0 0 1 8,08905,€103000.00,,,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8745,VI-000-030-690-577,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5701410DF2850B0005YL,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,AVDA CATALUNYA 105    4 1,08905,€83600.00,3,1,72,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8746,VI-000-030-690-691,ENIROD PROPERTIES 2021 SL,VIVIENDA,5006915DF2850E0005FM,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE ROSES 12    4 1,08906,€113000.00,4,1,62.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8747,VI-000-030-690-695,ENIROD PROPERTIES 2021 SL,VIVIENDA,5906216DF2850F0003DU,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE MARE DE DEU DE NURIA 16    1 1,08904,€128500.00,3,1,69,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8748,VI-000-030-690-724,DORINE PROPERTIES 2019 S.L.,VIVIENDA,6704913DF2860D0007FB,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,RBLA CATALANA 66    2 1,08903,€122500.00,3,1,63.25,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8749,VI-000-030-690-884,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5204108DF2850C0009HO,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,AVDA ISABEL LA CATOLICA 86 0 0 0 BJS 2,08905,€115200.00,3,1,83,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8750,VI-000-030-691-138,ENIROD PROPERTIES 2021 SL,VIVIENDA,0242711DF3904A0018LH,CATALUNYA,BARCELONA,RIPOLLET,CALLE SANT JAUME 11    4 3,08291,€78800.00,3,1,67,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8751,VI-000-035-703-609,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,0217222CF8601N0006TD,CATALUNYA,TARRAGONA,CALAFELL,AVDA VINYA LLARGA 9    1 1,43820,€152500.00,,,99,Okupado ,ANA ALBIOL,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8752,VI-000-035-703-611,CONITA INVESTMENTS S.L.,VIVIENDA,0217222CF8601N0013OJ,CATALUNYA,TARRAGONA,CALAFELL,AVDA VINYA LLARGA 9    3 2,43820,€141000.00,,,75.9,Okupado ,ANA ALBIOL,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8753,VI-000-030-691-454,ENIROD PROPERTIES 2021 SL,VIVIENDA,1095614CG0019E0012WP,CATALUNYA,LERIDA,LLEIDA,CALLE INDIVIL I MANDONI 40 0 0 0 4 D,25003,€31000.00,1,1,35,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8754,VI-000-035-703-825,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,7518708YK3171N0083OG,COMUNIDAD VALENCIANA,CASTELLON,LA VALL D'UIXO,CALLE JUAN VIRUELA CARRERES 31    1 1,12600,€114000.00,3,2,121,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8755,VI-000-035-703-830,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,7518708YK3171N0006WI,COMUNIDAD VALENCIANA,CASTELLON,LA VALL D'UIXO,CALLE JUAN VIRUELA CARRERES 31    1 6,12600,€113500.00,3,2,117,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8756,VI-000-030-661-667,ENIROD PROPERTIES 2021 SL,VIVIENDA,0373215CF5507C0009HQ,CATALUNYA,TARRAGONA,CONSTANTI,CALLE BARCELONA 11   A 3 2,43120,€78000.00,4,2,107,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8757,VI-000-030-662-047,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,0475301CF5507E0039DJ,CATALUNYA,TARRAGONA,CONSTANTI,PLAZA JUAN RAMON JIMENEZ 14    4 8,43120,€34000.00,4,1,136,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8758,VI-000-030-662-095,DORINE PROPERTIES 2019 S.L.,VIVIENDA,2885302CF5528F0004WW,CATALUNYA,TARRAGONA,TARRAGONA,CALLE ARQUITECT. GAUDI 3 5   BJS 4,43130,€41000.00,3,1,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8759,VI-000-030-662-147,TEANA INVESTMENTS S.L.,VIVIENDA,6020301BF9662A0002PQ,CATALUNYA,TARRAGONA,ASCO,CALLE CREU NOVA 15    1 1,43791,€47200.00,,,102,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8760,VI-000-035-704-248,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,5610054DG2051B0011BF,CATALUNYA,BARCELONA,SABADELL,CALLE ANTONI CUSIDO 71    2 2,08208,€317000.00,1,2,121,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8761,VI-000-030-662-570,LANUSEI INVESTMENTS S.L.,VIVIENDA,9924203DF0992S0005FT,CATALUNYA,BARCELONA,MARTORELL,PLAZA SANT JAUME 1   1 2 1,08760,€86000.00,4,1,65,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8762,VI-000-030-662-595,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,3393944DF2739C0008PP,CATALUNYA,BARCELONA,CORNELLA DE LLOBREGAT,CALLE DESMAI 6    1 3,08940,€138500.00,3,1,66,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8763,VI-000-030-662-663,ENIROD PROPERTIES 2021 SL,VIVIENDA,5600303DF2850B0022EU,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE BLOCS DE LA FLORIDA 5    3 6,08905,€68400.00,2,1,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8764,VI-000-030-693-360,LANUSEI INVESTMENTS S.L.,VIVIENDA,5187827DF3858E0004XO,CATALUNYA,BARCELONA,BADALONA,AVDA PAU PIFERRER 75 0 0 0 2 1,08914,€96800.00,,,85,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8765,VI-000-030-662-757,DORINE PROPERTIES 2019 S.L.,VIVIENDA,6498104DF2769G0001TT,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,PSAJE CA N'ALOS 2   A BJS 1,08901,€137500.00,3,1,63,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8766,VI-000-030-662-896,DORINE PROPERTIES 2019 S.L.,VIVIENDA,0858615DF3805H0002OO,CATALUNYA,BARCELONA,BARCELONA,AVDA MARE DE DEU DE MONTSERRAT 177   D BJS 1,08041,€215000.00,3,2,60.46,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8767,VI-000-035-704-510,TOURMALET PROPCO INVESTMENTS 2015 S.L.U.,VIVIENDA,5425105UF3452N0052UT,ANDALUCIA,MALAGA,MARBELLA,AVDA LA ALCUDIA  4 9 I PB I,29603,€334000.00,2,2,127,Okupado ,CARLOS DE BENITO,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8768,VI-000-035-704-529,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,5425105UF3452N0110EQ,ANDALUCIA,MALAGA,MARBELLA,AVDA LA ALCUDIA  7 19 D PB D,29603,€378500.00,3,2,148,Okupado ,CARLOS DE BENITO,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8769,VI-000-030-663-031,LANUSEI INVESTMENTS S.L.,VIVIENDA,9550206DF1995S0013WR,CATALUNYA,BARCELONA,RUBI,CALLE LEPANTO 57         1 3 1,08191,€84000.00,,,62,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8770,VI-000-035-704-796,CONITA INVESTMENTS S.L.,VIVIENDA,7392622DG9779S0023WA,CATALUNYA,GERONA,FIGUERES,CALLE MIGDIA 10   2 2 2,17600,€98500.00,2,1,81.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8771,VI-000-035-704-797,CONITA INVESTMENTS S.L.,VIVIENDA,7392622DG9779S0024ES,CATALUNYA,GERONA,FIGUERES,CALLE MIGDIA 10   2 2 3,17600,€75600.00,1,1,79,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8772,VI-000-035-704-799,CONITA INVESTMENTS S.L.,VIVIENDA,7392622DG9779S0027YG,CATALUNYA,GERONA,FIGUERES,CALLE MIGDIA 10   2 3 2,17600,€130000.00,3,2,139.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8773,VI-000-035-704-803,CONITA INVESTMENTS S.L.,VIVIENDA,7392622DG9779S0004SZ,CATALUNYA,GERONA,FIGUERES,CALLE SUD 14   1 1 1,17600,€101200.00,3,2,105.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8774,VI-000-030-663-225,ENIROD PROPERTIES 2021 SL,VIVIENDA,2392377DF5929S0042XB,CATALUNYA,BARCELONA,MATARO,CALLE CREU D'EN FINS 53    3 2,08303,€76000.00,2,1,51,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8775,VI-000-030-663-243,ENIROD PROPERTIES 2021 SL,VIVIENDA,5009623DF2850G0005HK,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE OVIEDO 9    BJS A,08906,€100500.00,2,1,46,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8776,VI-000-030-663-344,LANUSEI INVESTMENTS S.L.,VIVIENDA,3484015DF2938S0003RD,CATALUNYA,BARCELONA,SANT QUIRZE DEL VALLES,CALLE JOSEP 8    2 ,08192,€175000.00,,,93,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8777,VI-000-030-663-447,LANUSEI INVESTMENTS S.L.,VIVIENDA,3296234DF2739E0087BF,CATALUNYA,BARCELONA,CORNELLA DE LLOBREGAT,AVDA SANT ILDEFONS 20         1 14 6,08940,€142000.00,,,67,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8778,VI-000-030-663-453,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,4910806DF2841B0012KD,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE TOLEDO 15    ATC 1,08906,€106000.00,2,2,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8779,VI-000-030-663-618,LANUSEI INVESTMENTS S.L.,VIVIENDA,6593201DG0369S0041MY,CATALUNYA,BARCELONA,NAVAS,CALLE DEVESA 66             3 3,08670,€85000.00,,,89,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8780,VI-000-030-663-828,ENIROD PROPERTIES 2021 SL,VIVIENDA,6436401CG8063N0070WU,CATALUNYA,BARCELONA,VILANOVA DEL CAMI,CALLE VERGE DE NURIA 4    1 6,08788,€118000.00,3,2,87.4,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8781,VI-000-035-705-748,TOURMALET PROPCO INVESTMENTS 2015 S.L.U.,VIVIENDA,6549112XH6064N0036DE,MURCIA,MURCIA,LOS DOLORES,CALLE DE LOS BARTOLEJOS 40    BJS B,30011,€67000.00,,,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8782,VI-000-030-664-440,LANUSEI INVESTMENTS S.L.,VIVIENDA,4898106DF3849H0010JY,CATALUNYA,BARCELONA,SANTA COLOMA DE GRAMENET,CALLE ROMA 76    2 1,08921,€159200.00,3,1,95,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8783,VI-000-035-706-715,CONITA INVESTMENTS S.L.,VIVIENDA,3961229VK0636S0002II,MADRID,MADRID,VILLAMANTILLA,TRVA ALTA PERCHUELA 4    PB B,28609,€69500.00,1,1,50.6,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8784,VI-000-035-706-816,CONITA INVESTMENTS S.L.,VIVIENDA,9390902XG8799A0004YR,MURCIA,MURCIA,LOS ALCAZARES,CALLE JOSE FONTES 19    BJS B,30710,€92500.00,,,75.6,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8785,VI-000-035-703-606,CONITA INVESTMENTS S.L.,VIVIENDA,0217222CF8601N0010YF,CATALUNYA,TARRAGONA,CALAFELL,AVDA VINYA LLARGA 9    2 2,43820,€125000.00,,,75.9,Okupado ,ANA ALBIOL,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8786,VI-000-030-664-690,LANUSEI INVESTMENTS S.L.,VIVIENDA,6805607DF3960F0003FT,CATALUNYA,BARCELONA,BADALONA,PLAZA CANARIES 22 0 0 1 2 1,08915,€132000.00,3,1,71,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8787,VI-000-030-664-767,DORINE PROPERTIES 2019 S.L.,VIVIENDA,5006305DF2850E0003JZ,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE VINAROS 31    E ,08906,€159500.00,3,1,89,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8788,VI-000-030-665-107,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,9067101DF1796E0016BJ,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,CALLE CAMPS BLANCS 119 D8   4 4,08830,€113000.00,3,1,81,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8789,VI-000-030-665-326,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,6139303DF1763G0010DS,CATALUNYA,BARCELONA,GAVA,CALLE PEP VENTURA 4   2 1 2,08850,€151000.00,3,1,46,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8790,VI-000-035-703-833,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,7518708YK3171N0009TA,COMUNIDAD VALENCIANA,CASTELLON,LA VALL D'UIXO,CALLE JUAN VIRUELA CARRERES 31    2 9,12600,€86000.00,3,1,88,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8791,VI-000-035-703-842,"CASUPO INVESTMENTS 2015, S.L.",VIVIENDA,7518708YK3171N0019SK,COMUNIDAD VALENCIANA,CASTELLON,LA VALL D'UIXO,CALLE JUAN VIRUELA CARRERES 31    4 19,12600,€164000.00,3,2,128,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8792,VI-000-030-665-395,TEANA INVESTMENTS S.L.,VIVIENDA,2685514QB6328N0003FE,ANDALUCIA,SEVILLA,MAIRENA DEL ALJARAFE,CALLE NAVARRA 19 0 0 0 2 1,41927,€80000.00,,,87,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8793,VI-000-030-665-652,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,1701003DG0210A0008BR,CATALUNYA,BARCELONA,MANRESA,PLAZA VUIT DE MARÇ 2    1 4,08241,€86000.00,,,81,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8794,VI-000-035-704-078,CONITA INVESTMENTS S.L.,VIVIENDA,8437207XH6083N0094TA,MURCIA,MURCIA,MURCIA,AVDA CRESTA DEL GALLO 4   4 1 A,30570,€101500.00,,,121.46,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8795,VI-000-030-666-173,LANUSEI INVESTMENTS S.L.,VIVIENDA,2494029DF5929S0004AJ,CATALUNYA,BARCELONA,MATARO,CALLE TRES ROQUES 6 0 0 0 3 1,08303,€199500.00,,,82,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8796,VI-000-030-666-175,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,1993703DF5919S0006PG,CATALUNYA,BARCELONA,MATARO,RONDA CERDANYA 13    1 2,08303,€78000.00,2,1,43,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8797,VI-000-030-666-243,DORINE PROPERTIES 2019 S.L.,VIVIENDA,4398704DF5949N0018WT,CATALUNYA,BARCELONA,MATARO,CALLE SIETE PARTIDAS 13   2 3 1,08304,€68800.00,3,1,75,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8798,VI-000-030-666-251,DORINE PROPERTIES 2019 S.L.,VIVIENDA,1988503DF5918N0002AO,CATALUNYA,BARCELONA,MATARO,CALLE VICTORIA 103    1 ,08303,€134000.00,2,1,83,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8799,VI-000-030-666-306,ENIROD PROPERTIES 2021 SL,VIVIENDA,3285321DF5938N0003KK,CATALUNYA,BARCELONA,MATARO,CALLE PIZARRO 36    1 2,08302,€187500.00,3,1,111.55,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8800,VI-000-030-666-309,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,2294617DF5929S0021RT,CATALUNYA,BARCELONA,MATARO,PLAZA GATASSA 7    4 1,08303,€124000.00,2,1,68,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
